concept_path,concept_cd
/Diagnoses/Mental Disorders (290-319)/Non-psychotic disorders (300-316)/(304) Drug dependence/(304-5) Hallucinogen dependence/,ICD9:304.5
/Diagnoses/Mental Disorders (290-319)/Non-psychotic disorders (300-316)/(305) Nondependent abuse of drugs/(305-0) Alcohol abuse/(305-02) Alcohol abuse, episodic ~/,ICD9:305.02
/Diagnoses/Mental Disorders (290-319)/Non-psychotic disorders (300-316)/(307) Special symptoms or syndrom~/(307-0) Stammering and stuttering/,ICD9:307.0
/Diagnoses/Mental Disorders (290-319)/Non-psychotic disorders (300-316)/(307) Special symptoms or syndrom~/(307-2) Tics/,ICD9:307.2
/Diagnoses/Mental Disorders (290-319)/Non-psychotic disorders (300-316)/(307) Special symptoms or syndrom~/(307-4) Specific disorders of sle~/(307-45) Phase-shift disruption o~/,ICD9:307.45
/Diagnoses/Mental Disorders (290-319)/Non-psychotic disorders (300-316)/(309) Adjustment reaction/(309-1) Adjustment reaction with ~/,ICD9:309.1
/Diagnoses/Mental Disorders (290-319)/Non-psychotic disorders (300-316)/(310) Specific nonpsychotic menta~/(310-0) Frontal lobe syndrome/,ICD9:310.0
/Diagnoses/Mental Disorders (290-319)/Non-psychotic disorders (300-316)/(313) Disturbance of emotions spe~/(313-8) Other or mixed emotional ~/(313-81) Oppositional disorder of~/,ICD9:313.81
/Diagnoses/Mental Disorders (290-319)/Non-psychotic disorders (300-316)/(314) Hyperkinetic syndrome of ch~/(314-0) Attention deficit disorde~/,ICD9:314.0
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(292) Drug psychoses/(292-1) Paranoid andor hallucinat~/(292-11) Drug-induced organic del~/,ICD9:292.11
/Diagnoses/Mental Disorders (290-319)/Psychosis (290-299)/(296) Affective psychoses/(296-5) Bipolar affective disorde~/(296-50) Bipolar affective disord~/,ICD9:296.50
/Diagnoses/Metabolic and immunity disorders (270-279)/(271) Disorders of carbohydrate t~/(271-2) Hereditary fructose intol~/,ICD9:271.2
/Diagnoses/Metabolic and immunity disorders (270-279)/(271) Disorders of carbohydrate t~/(271-9) Unspecified disorder of c~/,ICD9:271.9
/Diagnoses/Metabolic and immunity disorders (270-279)/(272) Disorders of lipoid metabol~/(272-8) Other disorders of lipoid~/,ICD9:272.8
/Diagnoses/Metabolic and immunity disorders (270-279)/(273) Disorders of plasma protein~/(273-1) Monoclonal paraproteinemia/,ICD9:273.1
/Diagnoses/Metabolic and immunity disorders (270-279)/(275) Disorders of mineral metabo~/(275-3) Disorders of phosphorus m~/,ICD9:275.3
/Diagnoses/Metabolic and immunity disorders (270-279)/(276) Disorders of fluid, electro~/(276-8) Hypopotassemia/,ICD9:276.8
/Diagnoses/Metabolic and immunity disorders (270-279)/(277) Other and unspecified disor~/(277-0) Cystic fibrosis/(277-00) Cystic fibrosis without ~/,ICD9:277.00
/Diagnoses/Metabolic and immunity disorders (270-279)/(279) Disorders involving the imm~/(279-0) Deficiency of humoral imm~/(279-04) Congenital hypogammaglob~/,ICD9:279.04
/Diagnoses/Musculoskeletal and connective tissue (710-739)/(730) Osteomyelitis, periostitis,~/(730-8) Other infections involvin~/,ICD9:730.8
/Diagnoses/Musculoskeletal and connective tissue (710-739)/(732) Osteochondropathies/(732-1) Juvenile osteochondrosis ~/,ICD9:732.1
/Diagnoses/Musculoskeletal and connective tissue (710-739)/(732) Osteochondropathies/(732-7) Osteochondritis dissecans/,ICD9:732.7
/Diagnoses/Musculoskeletal and connective tissue (710-739)/(736) Other acquired deformities ~/(736-0) Acquired deformities of f~/(736-04) Varus deformity of wrist~/,ICD9:736.04
/Diagnoses/Musculoskeletal and connective tissue (710-739)/(737) Curvature of spine/(737-4) Curvature of spine associ~/(737-40) Curvature of spine assoc~/,ICD9:737.40
/Diagnoses/Musculoskeletal and connective tissue (710-739)/(737) Curvature of spine/(737-4) Curvature of spine associ~/(737-43) Scoliosis associated wit~/,ICD9:737.43
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Arthropathies (710-719)/(710) Diffuse diseases of connect~/(710-0) Systemic lupus erythemato~/,ICD9:710.0
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Arthropathies (710-719)/(711) Arthropathy associated with~/(711-1) Arthropathy associated wi~/,ICD9:711.1
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Arthropathies (710-719)/(714) Rheumatoid arthritis and ot~/(714-3) Juvenile chronic polyarth~/(714-31) Polyarticular juvenile r~/,ICD9:714.31
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Arthropathies (710-719)/(715) Osteoarthrosis and allied d~/(715-1) Osteoarthrosis, localized~/(715-12) Osteoarthrosis, localize~/,ICD9:715.12
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Arthropathies (710-719)/(715) Osteoarthrosis and allied d~/(715-2) Osteoarthrosis, localized~/(715-25) Osteoarthrosis, localize~/,ICD9:715.25
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Arthropathies (710-719)/(717) Internal derangement of knee/(717-7) Chondromalacia of patella/,ICD9:717.7
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Arthropathies (710-719)/(719) Other and unspecified disor~/(719-6) Other symptoms referable ~/(719-60) Other symptoms referable~/,ICD9:719.60
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Dorsopathies (720-724)/(720) Ankylosing spondylitis and ~/(720-2) Sacroiliitis, not elsewhe~/,ICD9:720.2
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Dorsopathies (720-724)/(723) Other disorders of cervical~/(723-5) Torticollis, unspecified/,ICD9:723.5
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Rheumatism, excluding the back (725-729)/(726) Peripheral enthesopathies a~/(726-3) Enthesopathy of elbow reg~/(726-39) Other enthesopathy of el~/,ICD9:726.39
/Diagnoses/Musculoskeletal and connective tissue (710-739)/Rheumatism, excluding the back (725-729)/(728) Disorders of muscle, ligame~/(728-8) Other disorders of muscle~/(728-85) Spasm of muscle/,ICD9:728.85
/Diagnoses/Neoplasms (140-239)/Carcinoma in situ (230-234)/(232) Carcinoma in situ of skin/(232-4) Carcinoma in situ of scal~/,ICD9:232.4
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Bone, connective tissue, skin, and breast (170-176)/(170) Malignant neoplasm of bone ~/(170-9) Malignant neoplasm of bon~/,ICD9:170.9
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Bone, connective tissue, skin, and breast (170-176)/(171) Malignant neoplasm of conne~/(171-0) Malignant neoplasm of con~/,ICD9:171.0
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Lymphatic and hematopoietic tissue (200-208)/(200) Lymphosarcoma and reticulos~/(200-8) Other named variants of l~/(200-82) Other named variants of ~/,ICD9:200.82
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Lymphatic and hematopoietic tissue (200-208)/(201) Hodgkin's disease/(201-7) Hodgkin's disease, lympho~/(201-71) Hodgkin's disease, lymph~/,ICD9:201.71
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Lymphatic and hematopoietic tissue (200-208)/(201) Hodgkin's disease/(201-7) Hodgkin's disease, lympho~/(201-75) Hodgkin's disease, lymph~/,ICD9:201.75
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Lymphatic and hematopoietic tissue (200-208)/(201) Hodgkin's disease/(201-9) Hodgkin's disease, unspec~/(201-90) Hodgkin's disease, unspe~/,ICD9:201.90
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Lymphatic and hematopoietic tissue (200-208)/(203) Multiple myeloma and immuno~/(203-0) Multiple myeloma/,ICD9:203.0
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Lymphatic and hematopoietic tissue (200-208)/(205) Myeloid leukemia/(205-1) Myeloid leukemia, chronic/(205-10) Chronic myeloid leukemia~/,ICD9:205.10
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Respiratory and intrathorasic organs (160-165)/(162) Malignant neoplasm of trach~/(162-9) Malignant neoplasm of bro~/,ICD9:162.9
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Unspecified sites (190-199)/(190) Malignant neoplasm of eye/(190-3) Malignant neoplasm of con~/,ICD9:190.3
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Unspecified sites (190-199)/(192) Malignant neoplasm of other~/(192-2) Malignant neoplasm of spi~/,ICD9:192.2
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Unspecified sites (190-199)/(194) Malignant neoplasm of other~/(194-0) Malignant neoplasm of adr~/,ICD9:194.0
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Unspecified sites (190-199)/(194) Malignant neoplasm of other~/(194-3) Malignant neoplasm of pit~/,ICD9:194.3
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Unspecified sites (190-199)/(196) Secondary and unspecified m~/(196-5) Secondary and unspecified~/,ICD9:196.5
/Diagnoses/Neoplasms (140-239)/Malignant neoplasms (140-208)/Unspecified sites (190-199)/(198) Secondary malignant neoplas~/(198-8) Secondary malignant neopl~/(198-89) Secondary malignant neop~/,ICD9:198.89
/Diagnoses/Neoplasms (140-239)/Neoplasms of uncertain behavior (235-238)/(237) Neoplasm of uncertain behav~/(237-0) Neoplasm of uncertain beh~/,ICD9:237.0
/Diagnoses/Neurologic Disorders (320-389)/(345) Epilepsy/(345-5) Partial epilepsy, without~/,ICD9:345.5
/Diagnoses/Neurologic Disorders (320-389)/(349) Other and unspecified disor~/(349-9) Unspecified disorders of ~/,ICD9:349.9
/Diagnoses/Neurologic Disorders (320-389)/Degenerative diseases (330-337)/(333) Other extrapyramidal diseas~/(333-7) Symptomatic torsion dysto~/,ICD9:333.7
/Diagnoses/Neurologic Disorders (320-389)/Degenerative diseases (330-337)/(334) Spinocerebellar disease/(334-3) Other cerebellar ataxia/,ICD9:334.3
/Diagnoses/Neurologic Disorders (320-389)/Degenerative diseases (330-337)/(336) Other diseases of spinal co~/(336-2) Subacute combined degener~/,ICD9:336.2
/Diagnoses/Neurologic Disorders (320-389)/Ear disorders (380-389)/(386) Vertiginous syndromes and o~/(386-9) Unspecified vertiginous s~/,ICD9:386.9
/Diagnoses/Neurologic Disorders (320-389)/Ear disorders (380-389)/(388) Other disorders of ear3/(388-4) Other abnormal auditory p~/(388-40) Abnormal auditory percep~/,ICD9:388.40
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(361) Retinal detachments and def~/(361-0) Retinal detachment with r~/(361-00) Retinal detachment with ~/,ICD9:361.00
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(361) Retinal detachments and def~/(361-0) Retinal detachment with r~/(361-07) Old retinal detachment, ~/,ICD9:361.07
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(362) Other retinal disorders3/(362-1) Other background retinopa~/(362-12) Exudative retinopathy/,ICD9:362.12
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(362) Other retinal disorders3/(362-1) Other background retinopa~/(362-14) Retinal microaneurysms N~/,ICD9:362.14
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(362) Other retinal disorders3/(362-5) Degeneration of macula an~/(362-57) Drusen (degenerative) of~/,ICD9:362.57
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(363) Chorioretinal inflammations~/(363-0) Focal chorioretinitis and~/(363-00) Focal chorioretinitis, u~/,ICD9:363.00
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(363) Chorioretinal inflammations~/(363-1) Disseminated chorioretini~/(363-10) Disseminated chorioretin~/,ICD9:363.10
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(363) Chorioretinal inflammations~/(363-2) Other and unspecified for~/(363-22) Harada's disease/,ICD9:363.22
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(363) Chorioretinal inflammations~/(363-3) Chorioretinal scars/(363-30) Chorioretinal scar, unsp~/,ICD9:363.30
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(363) Chorioretinal inflammations~/(363-5) Hereditary choroidal dyst~/(363-54) Central choroidal atroph~/,ICD9:363.54
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(364) Disorders of iris and cilia~/(364-7) Adhesions and disruptions~/(364-70) Adhesions of iris, unspe~/,ICD9:364.70
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(364) Disorders of iris and cilia~/(364-7) Adhesions and disruptions~/(364-75) Pupillary abnormalities/,ICD9:364.75
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(365) Glaucoma/(365-1) Open-angle glaucoma/(365-11) Primary open angle glauc~/,ICD9:365.11
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(366) Cataract/(366-0) Infantile, juvenile, and ~/(366-00) Nonsenile cataract, unsp~/,ICD9:366.00
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(366) Cataract/(366-3) Cataract secondary to ocu~/(366-33) Cataract with ocular neo~/,ICD9:366.33
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(366) Cataract/(366-3) Cataract secondary to ocu~/(366-34) Cataract in degenerative~/,ICD9:366.34
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(369) Blindness and low vision/(369-0) Profound vision impairmen~/(369-00) Blindness of both eyes, ~/,ICD9:369.00
/Diagnoses/Digestive system (520-579)/Oral cavity diseases (520-529)/(520) Disorders of tooth developm~/(520-6) Disturbances in tooth eru~/,ICD9:520.6
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(369) Blindness and low vision/(369-6) Profound vision impairmen~/(369-65) One eye near-total visio~/,ICD9:369.65
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(370) Keratitis/(370-0) Corneal ulcer/(370-04) Hypopyon ulcer/,ICD9:370.04
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(371) Corneal opacity and other d~/(371-0) Corneal scars and opaciti~/(371-00) Corneal opacity, unspeci~/,ICD9:371.00
/Diagnoses/Neurologic Disorders (320-389)/Eye disorders (360-379)/(376) Disorders of the orbit/(376-0) Acute inflammation of orb~/(376-00) Acute inflammation of or~/,ICD9:376.00
/Diagnoses/Neurologic Disorders (320-389)/Infectious diseases (320-326)/(320) Bacterial meningitis/(320-0) Hemophilus meningitis/,ICD9:320.0
/Diagnoses/Neurologic Disorders (320-389)/Infectious diseases (320-326)/(323) Encephalitis, myelitis, and~/,ICD9:323
/Diagnoses/Neurologic Disorders (320-389)/Peripheral nerve disorders (350-359)/(353) Nerve root and plexus disor~/(353-4) Lumbosacral root lesions,~/,ICD9:353.4
/Diagnoses/Neurologic Disorders (320-389)/Peripheral nerve disorders (350-359)/(355) Mononeuritis of lower limb/(355-2) Other lesion of femoral n~/,ICD9:355.2
/Diagnoses/Nutritional deficiences (260-269)/(264) Vitamin A deficiency/(264-8) Other manifestations of v~/,ICD9:264.8
/Diagnoses/Respiratory system (460-519)/Acute respiratory infections (460-466)/(461) Acute sinusitis/(461-1) Acute frontal sinusitis/,ICD9:461.1
/Diagnoses/Respiratory system (460-519)/Chronic obstructive diseases (490-496)/(491) Chronic bronchitis/(491-1) Mucopurulent chronic bron~/,ICD9:491.1
/Diagnoses/Respiratory system (460-519)/Chronic obstructive diseases (490-496)/(495) Extrinsic allergic alveolit~/(495-4) Malt workers' lung/,ICD9:495.4
/Diagnoses/Respiratory system (460-519)/Lung diseases due to external irritants (500-508)/(506) Respiratory conditions due ~/(506-2) Upper respiratory inflamm~/,ICD9:506.2
/Diagnoses/Respiratory system (460-519)/Other diseases (510-519)/(518) Other diseases of lung3/(518-5) Pulmonary insufficiency f~/,ICD9:518.5
/Diagnoses/Respiratory system (460-519)/Upper respiratory tract infections (470-478)/(478) Other diseases of upper res~/(478-2) Other diseases of pharynx~/(478-25) Edema of pharynx or naso~/,ICD9:478.25
/Diagnoses/Skin diseases (680-709)/Other diseases (700-709)/(705) Disorders of sweat glands/(705-8) Other specified disorders~/(705-81) Dyshidrosis/,ICD9:705.81
/Diagnoses/Skin diseases (680-709)/Other diseases (700-709)/(709) Other disorders of skin and~/(709-0) Dyschromia/,ICD9:709.0
/Diagnoses/Skin diseases (680-709)/Other diseases (700-709)/(709) Other disorders of skin and~/(709-9) Unspecified disorder of s~/,ICD9:709.9
/Diagnoses/Skin diseases (680-709)/Other inflammatory conditions (690-698)/(694) Bullous dermatoses/(694-4) Pemphigus/,ICD9:694.4
/Diagnoses/Skin diseases (680-709)/Other inflammatory conditions (690-698)/(697) Lichen/(697-8) Other lichen, not elsewhe~/,ICD9:697.8
/Diagnoses/Symptoms, signs, and ill-defined conditions (780-799)/Nonspecific abnormal findings (790-796)/(794) Nonspecific abnormal result~/(794-1) Nonspecific abnormal resu~/(794-16) Nonspecific abnormal ves~/,ICD9:794.16
/Diagnoses/Symptoms, signs, and ill-defined conditions (780-799)/Symptoms (780-789)/(781) Symptoms involving nervous ~/(781-1) Disturbances of sensation~/,ICD9:781.1
/Diagnoses/Symptoms, signs, and ill-defined conditions (780-799)/Symptoms (780-789)/(788) Symptoms involving urinary ~/(788-9) Other symptoms involving ~/,ICD9:788.9
/Diagnoses/Circulatory system (390-459)/Acute Rheumatic fever (390-392)/(391) Rheumatic fever with heart ~/(391-9) Acute rheumatic heart dis~/,ICD9:391.9
/Diagnoses/Circulatory system (390-459)/Cerebrovascular disease (430-438)/(431) Intracerebral hemorrhage/,ICD9:431
/Diagnoses/Circulatory system (390-459)/Ischemic heart disease (410-414)/(413) Angina pectoris/(413-9) Other and unspecified ang~/,ICD9:413.9
/Diagnoses/Congenital anomalies (740-759)/(759) Other and unspecified conge~/(759-2) Anomalies of other endocr~/,ICD9:759.2
